row_index,ID,CAS,Formula,MolWt,SMILES,parse_mode
18739,T84322,501105-47-1,C15H13N3O3S,315.35,Cc1ccc(NC(=S)NC(=O)c2ccccc2[N+](=O)[O-])cc1,sanitized
18740,T18680L,,C61H63F5N9O14P,1272.17,O=C(O)C(F)(F)F.[H][C@]12CC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)NC(c3ccccc3)c3ccccc3)N1C(=O)[C@@H](NC(=O)c1cc3cc(C(F)(F)P(=O)(O)O)ccc3[nH]1)CN(C(=O)CCCCCC#Cc1cccc3c1CN(C1CCC(=O)NC1=O)C3=O)CC2,sanitized
18741,T67768,893739-96-3,C11H8O4,204.18,O=C(O)c1cc(-c2ccco2)ccc1O,sanitized
18742,T23264L,143137-37-5,C18H21N3O2,311.38,[H]C12CCN(CC1)C[C@@H]2NC(=O)C(=O)c1cn(C)c2ccccc12,sanitized
18743,T84320,1214914-38-1,C21H31F3N2O2,400.48,C[C@@H]1CN(C[C@@H](c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)C[C@H](C)N1,sanitized
18744,T77337,405910-78-3,C33H32ClF3N2O2,581.07,NC(=O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,sanitized
18745,T84368,1002096-67-4,C11H17ClN2O3S,292.78,Cc1ccc(N2CCNCC2)c(S(=O)(=O)O)c1.Cl,sanitized
18746,T77583,,C17H15F3N2O6,400.31,O=C(O)C(F)(F)F.O=[N+]([O-])c1ccc(C2NCCc3cc(O)c(O)cc32)cc1,sanitized
18747,T67689,333338-18-4,C6H16NNa2O12P,371.14,O.O.O.O.O.O.O=[N+]([O-])c1ccc(OP(=O)([O-])[O-])cc1.[Na+].[Na+],sanitized
18748,T41340,82657-04-3,C23H22ClF3O2,422.87,Cc1c(COC(=O)[C@@H]2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,sanitized
18749,T84335,105827-78-9,C9H10ClN5O2,255.66,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,sanitized
18750,TN1492,4839-60-5,C21H20O9,416.38,Cc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(c1)C(=O)c1cccc(O)c1C2=O,sanitized
18751,TN1606,24808-04-6,C15H14O5,274.27,Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1,sanitized
18752,TN1906,113557-95-2,C29H36O15,624.59,CC1OC(OC2C(OCCc3ccc(O)c(O)c3)OC(CO)C(O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,sanitized
18753,T12061,1006036-87-8,C25H22F3NO3S,473.51,Cc1sc(C)c(C(=O)NC2(c3ccc(C(=O)O)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1,sanitized
18754,T15134,872363-17-2,C16H12FN3,265.29,Fc1ccc2nc(CCC#Cc3ccccn3)cn2c1,sanitized
18755,T13161,14325-05-4,C34H32Cl2N4O4Sn,750.26,C=CC1=C(C)/C2=C/C3=C(C=C)/C(C)=C4/C=C5C(/C)=C(/CCC(=O)[O-])C6=[N]/5[Sn+4]5([Cl-])([Cl-])([N]2=C1/C=C1/C(C)=C(CCC(=O)[O-])C(=C6)[N-]15)[N-]43.[H+].[H+],unsanitized
18756,T15442,1816331-66-4,C30H31FN6O4,558.6,COc1c(C)cc(NC(=O)c2nn(Cc3ccc(F)cc3)c3c2CN(C(=O)c2ccc[nH]2)C[C@]3(C)C(N)=O)cc1C,sanitized
18757,T11742L,191089-60-8,C33H50Cl2N2O6,641.67,COc1cc(/C=C/CCCN2CCCN(CCC/C=C/c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC.Cl.Cl,sanitized
18758,T16120,1832578-30-9,C19H19Cl2N9O3,492.32,CO[C@H](c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12)[C@@H](C)OC,sanitized
18759,T19049,12236-82-7,C58H40Cl2N14O22S6,774.16,Nc1c(S(=O)(=O)O)cc(Nc2ccc(N=c3[nH]c(Cl)nc(=Nc4cccc(S(=O)(=O)O)c4)[nH]3)c(S(=O)(=O)O)c2)c2c1C(=O)c1ccccc1C2=O,sanitized
18760,T11938,2443966-86-5,C26H38ClN5O8,584.06,Cl.Nc1cc(CN2CCOCCOCCN(Cc3cccc(C(=O)O)n3)CCOCCOCC2)nc(C(=O)O)c1,sanitized
18761,T17101,61220-69-7,C16H12O3S,284.33,O=C(O)Cc1ccc2c(c1)SCc1ccccc1C2=O,sanitized
18762,T22860,775351-65-0,C6H13N5,155.2,C[C@@H]1N=C(N)NC(N(C)C)=N1.Cl,sanitized
18763,T23040,179113-91-8,C22H35NO3,361.52,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,sanitized
18764,T23542,383124-82-1,C16H9Cl2N3O,330.17,CC1=C(C#N)C(=C(C#N)C#N)OC1(C)c1ccc(Cl)c(Cl)c1,sanitized
18765,T19941,58626-38-3,C15H10N2O6,314.25,O=C(ON1C(=O)CCC1=O)c1cccc(N2C(=O)C=CC2=O)c1,sanitized
18766,T20024,171596-27-3,C22H19N3O4,389.4,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,sanitized
18767,T25102,132562-26-6,C12H16N2OS2,268.4,CNC(=S)[C@]1(c2cccnc2)CCCC[S@]1=O,sanitized
18768,T27446,932373-87-0,C18H24FN3O2,333.4,Cc1cc(F)c2[nH]c(=O)n(C3CCN(C4CCOCC4)CC3)c2c1,sanitized
18769,T28926,1642187-96-9,C25H30Cl2FN5O4,554.44,CC(C)NC(=O)Cn1c(-c2ccc(F)c(Cl)c2)nc2ncc(OCCCN3CCOCC3)cc2c1=O.Cl,sanitized
18770,T29061,1354030-14-0,C24H29Cl2N3O2,462.41,O=C1CCc2ccc(OCCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)cc2N1,sanitized
18771,T29261,221132-62-3,C18H16ClNO2,313.78,Oc1cc2c(cc1Cl)CCNC[C@@H]2c1cccc2ccoc12,sanitized
18772,T36821,599151-35-6,C18H17NO4,311.33,CCOc1ccccc1C1CC(=O)Nc2cc3c(cc21)OCO3,sanitized
18773,T37094,2934318-93-9,C13H18ClNO2,255.74,CN1CCC[C@H]1COC(=O)c1ccccc1.Cl,sanitized
18774,T38095,96-81-1,C7H13NO3,159.18,CC(=O)N[C@H](C(=O)O)C(C)C,sanitized
18775,T38227,786706-21-6,C26H27N3O4,445.51,CCCCOc1ccc(C(=O)NN2C(=O)c3ccccc3NC2c2ccc(OC)cc2)cc1,sanitized
18776,T39689,2218463-17-1,C31H56O13,636.77,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCc1ccccc1,sanitized
18777,T40051,2415225-30-6,C18H25N3O3,331.41,CC(C)CNC(=O)n1c(=O)oc2cc(C3CCN(C)CC3)ccc21,sanitized
18778,T22239,134-47-4,C21H16N2O9S2,504.49,O=C(Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1)Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,sanitized
18779,T41265,850608-87-6,C8H6ClF3N2OS,270.66,Cl.Nc1nc2ccc(OC(F)(F)F)cc2s1,sanitized
18780,T61874,,C22H24FN3O3,397.44,COc1cc(CN2CC(N)C2)cc(OC)c1-c1cn(C)c(=O)c2cc(F)ccc12,sanitized
18781,T62413,1005304-44-8,C27H20N4O2,432.47,Cc1nc2ncccc2c(=O)n1-c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1,sanitized
18782,T78526,1857340-78-3,C75H139N3O16S4,1467.18,CCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC,sanitized
18783,T78558,2648450-42-2,C28H29FN6O2,500.57,Cc1nccnc1-c1nn2c(=O)cc(-c3ccc(C4CCCCC4)cc3)[nH]c2c1C(=O)N1CC(CF)C1,sanitized
18784,T79468,2373339-51-4,C15H16N4OS,300.38,CCCCN1C(=O)C(=NNc2nccs2)c2ccccc21,sanitized
18785,T83057,851471-44-8,C21H22N8O3S,466.52,Cc1cc(C)n2nc(SCC(=O)N(C)c3c(N)n(Cc4ccccc4)c(=O)[nH]c3=O)nc2n1,sanitized
18786,T83867,2929304-61-8,C35H38F3N5O7,697.7,NCCCCCCNC(=O)c1ccc(NC(=O)c2ccc(CN(C(=O)c3ccc4c(c3)OCC(=O)N4)C3CC3)cc2)cc1.O=C(O)C(F)(F)F,sanitized
18787,T72226L,,C36H50Cl2N4O7S,753.78,CS(=O)(=O)Nc1cc([C@@H](O)CNCCCCCCCCCN2CCC(OC(=O)Nc3ccccc3-c3ccc(O)c(Cl)c3)CC2)ccc1O.Cl,sanitized
18788,T35399L,,C45H74N12O12,975.14,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.CC(=O)O,sanitized
18789,T84371,143680-27-7,C12H16N2OS2,268.4,CNC(=S)[C@@]1(c2cccnc2)CCCC[S@@]1=O,sanitized
18790,T82525L,,C124H227N53O25,2860.47,CC(=O)O.CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1cnc[nH]1)C(N)=O,sanitized
18791,T77696,1615683-57-2,C17H20O2,256.34,CCCCCc1ccc(-c2cc(O)cc(O)c2)cc1,sanitized
18792,TP2509,142997-30-6,C36H41N5O11,719.74,Cc1cc(=O)oc2cc(NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)CCC(=O)O)ccc12,sanitized
18793,T72945,2092925-89-6,C28H36FN3O,449.6,CCCN1CC(Oc2ccc([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)cc2)C1,sanitized
18794,T68729,76733-91-0,C16H19NO2,257.33,O=C(/C=C/C=C/c1ccc(O)cc1)N1CCCCC1,sanitized
18795,T69535,2725749-22-2,C17H13ClN2O2,312.75,C=CCn1ccc2c(C(=O)Oc3cncc(Cl)c3)cccc21,sanitized
18796,T72551,1422527-88-5,C22H28N2O6S,448.53,CCCCCN1CCN(c2ccc(S(=O)(=O)Oc3cc(OC)cc(OC)c3)cc2)C1=O,sanitized
18797,T73746,2138299-33-7,C42H51N13O7,849.94,CCn1nc(C)cc1C(=O)N=c1[nH]c2cc(C(N)=O)cc(OC)c2n1C/C=C/Cn1c(=NC(=O)c2cc(C)nn2CC)[nH]c2cc(C(N)=O)cc(OCCCN3CCOCC3)c21,sanitized
18798,T73176,2307277-93-4,C24H26N6O,414.5,CC(C)(O)[C@@H]1CCN(c2cc(-n3ncc4ccc([C@]5(C#N)CC56CC6)cc43)ncn2)C1,sanitized
18799,TQ0262,1783-84-2,C20H34O2,306.48,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O,sanitized
18800,TN1464,109232-77-1,C29H32O15,620.56,CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)cc3oc(-c4ccc(O)cc4)cc(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,sanitized
18801,T13830,550-83-4,C16H27ClN2O3,330.85,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC.Cl,sanitized
18802,T17731,1279680-68-0,C73H97N11O22,1480.61,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)OCc1ccc(NC(=O)[C@H](CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)C=CC4=O)CC3)nn2)cc1,sanitized
18803,T15114,1884349-58-9,C39H53N7O9S,795.95,[H][C@]12CS[C@@H](CCCCC(=O)NCCOCCOCCOCCNC(=O)c3ccc(N=Nc4cc(CCNC(=O)CCOCC#C)ccc4O)cc3)[C@@]1([H])NC(=O)N2,sanitized
18804,T12758L,1312991-76-6,C26H33NO6,455.54,C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1.O=C(O)/C=C\C(=O)O,sanitized
18805,T16389,1187451-41-7,C23H22N6O4S,478.52,O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,sanitized
18806,T16723,147254-64-6,C17H11BrFN3O4,420.19,O=C1C[C@@]2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1cccn12,sanitized
18807,T11794,160312-62-9,C26H43ClN4O5S2,591.23,Cl.[H][C@@]12CC[C@@](CS(=O)(=O)N3CCN(c4ccccc4C)CC3)([C@@H](NC(=O)[C@@H](N)CCS(C)(=O)=O)C1)C2(C)C,sanitized
18808,T17174,1926203-09-9,C15H16F3N5O4S,419.38,CN(CC(=O)Nc1nc2ccc(OC(F)(F)F)cc2s1)C(=O)CNC(=O)CN,sanitized
18809,T23966,1451058-50-6,C20H18Cl2N4O,401.29,Cl.Cl.c1ccc2[nH]c(-c3ccc(-c4ccc(C5=NCCN5)cc4)o3)nc2c1,sanitized
18810,T37215,1253-84-5,C27H48O3,420.67,[H][C@@]12C[C@@H](O)[C@@]3(O)C[C@@H](O)CC[C@]3(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@]1([H])[C@H](C)CCCC(C)C,sanitized
18811,T38521,114568-32-0,C21H24N4O7S2,508.57,CS(=O)(=O)O.N=C(N)Nc1ccc(C(=O)Oc2ccc(SCCN3C(=O)CCC3=O)cc2)cc1,sanitized
18812,T22091,99011-78-6,C14H17ClN4,276.77,CC(C)Cn1cnc2c(N)nc3ccccc3c21.Cl,sanitized
18813,T60551,1772-39-0,C13H8N4O4,284.23,O=[N+]([O-])c1ccc(-c2nc3ccc([N+](=O)[O-])cc3[nH]2)cc1,sanitized
18814,T62806,2758623-12-8,C23H24ClFN6O,454.93,O=C(N[C@@H]1CCCNC1)c1cccc(Nc2ncc(Cl)c(NCc3cccc(F)c3)n2)c1,sanitized
18815,T62827,2786829-70-5,C23H19Cl2N3OS,456.39,C#Cc1nc(C(=O)N2CCN(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)CC2)cs1,sanitized
18816,T63771,2379572-34-4,C28H30FN5O5,535.57,O=C1CC[C@H](N2C(=O)c3cccc(NCc4ccc(CN5CC(N6CCOCC6)C5)cc4F)c3C2=O)C(=O)N1,sanitized
18817,T79314,2953044-29-4,C19H15ClFN2OS,373.85,N#Cc1c(-c2ccc(F)cc2)csc1OCc1ccc(CN)cc1.[Cl],sanitized
18818,T68402,90581-63-8,C12H24N2O2,228.33,CC(=NOCC(O)CNC(C)(C)C)C1CC1,sanitized
18819,T72505L,,C20H22F3N7O3S2,529.56,CC(C)(C(=O)Nc1ccc(-c2cncc(C(F)(F)F)n2)cn1)c1csc([N-]S(=O)(=O)C2CC2)n1.[NH4+],sanitized
18820,T84370,2771208-83-2,C17H18F2N2O,304.33,CN(C)[C@@H](CNC(=O)c1cc(F)cc(F)c1)c1ccccc1,sanitized
18821,T70852,136816-75-6,C21H25N5O2,379.46,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1,sanitized
18822,T84345,3009908-95-3,C19H14Cl2KNO4,430.32,COc1ccc2c(c1)c(=O)c(Cc1cccc(Cl)c1Cl)cn2CC(=O)[O-].[K+],sanitized
18823,T68091L,119221-49-7,C21H30Cl3N5OS,506.92,CCN(CC)CCn1nc2c3c(c(NCCN)ccc31)Sc1cc(O)ccc1-2.Cl.Cl.Cl,sanitized
18824,T77694,345986-38-1,C13H7ClN4S,286.74,N#CC(c1ccnc(Cl)n1)c1nc2ccccc2s1,sanitized
18825,T10153,68592-15-4,C19H20O2,280.36,C=CCc1ccc(O)c(-c2ccc(OC)c(CC=C)c2)c1,sanitized
18826,T16259,944251-24-5,C15H24N4O8,388.37,[N-]=[N+]=NCCOCCOCCOCCOCCC(=O)ON1C(=O)CCC1=O,sanitized
18827,T16457,282551-10-4,C7H17NO3,163.22,CNCCOCCOCCO,sanitized
18828,T16982,1228100-59-1,C33H38N6O7,630.69,CN(C)c1ccc2c(-c3ccc(C(=O)NCCOCCOCCOCCN=[N+]=[N-])cc3C(=O)[O-])c3ccc(N(C)C)cc3[o+]c2c1,sanitized
18829,T14839,778649-18-6,C9H12O4,184.19,C=C1C(=O)O[C@@H](CCC)[C@@H]1C(=O)O,sanitized
18830,T10821,34334-69-5,C17H14O7,330.29,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1OC,sanitized
18831,T20841,139-13-9,C6H9NO6,191.14,O=C(O)CN(CC(=O)O)CC(=O)O,sanitized
18832,T19766,133-06-2,C9H8Cl3NO2S,300.59,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,sanitized
18833,T20266,51981-21-6,C9H9NNa4O8,351.13,O=C([O-])CC[C@@H](C(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],sanitized
18834,TN6551,38784-73-5,C21H30O13,490.46,COc1cc(C(C)=O)ccc1O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,sanitized
18835,T26483,119295-94-2,C25H35N3O4,441.56,CCCCCN(CCCCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1cnc2ccccc2c1,sanitized
18836,T29064,1354030-19-5,C23H28Cl2N4O2,463.4,O=C1CCC2=CC=C(OCCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)NC2=N1,sanitized
18837,T35976,712-30-1,C7H5N5O2,191.15,Nc1nc2[nH]cc(C=O)nc-2c(=O)n1,sanitized
18838,T39126,1640282-42-3,C25H22ClF2N5O3,513.92,Cc1cnc(-c2ccnc(C(C)(C)O)n2)cc1-n1c(C)cc(OCc2ncc(F)cc2F)c(Cl)c1=O,sanitized
18839,T7911,131707-25-0,C22H25BrN2O3S,477.42,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,sanitized
18840,T63980,175799-93-6,C28H32BF2N7O3,563.41,COC1=CC2=C(C=C1OC)/C(N)=N\C(N1CCN(C(=O)CC/C3=C/C=C4/C=C5/C(C)=CC(C)=[N]5[B+3]([F-])([F-])[N-]43)CC1)=N/2,unsanitized
18841,T78479,596-85-0,C20H34O,290.48,[H][C@@]12CCC(=C)[C@H](CC[C@@](C)(O)C=C)[C@@]1(C)CCCC2(C)C,sanitized
18842,T81633,228707-95-7,C18H20O3,284.35,CC(C)(C)c1ccc(COc2cccc(C(=O)O)c2)cc1,sanitized
18843,T81654,1389310-69-3,C18H18O5,314.33,COc1cc(OC)c(C=CC(=O)c2ccc(O)cc2)c(OC)c1,sanitized
18844,T85314,38363-29-0,C14H26O2,226.36,CCC/C=C/CCCCCCCOC(C)=O,sanitized
18845,T85315,40642-40-8,C12H24O,184.32,CCC/C=C\CCCCCCCO,sanitized
18846,T71125,125313-65-7,C24H22N4O2,398.46,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,sanitized
18847,T69977,2035085-19-7,C19H21N5O5S,431.47,CC(NC(=O)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1)C(=O)N(C)C,sanitized
18848,T74989,76487-51-9,C11H18N4O8,334.28,CC(=O)N[C@@H]([C@@H](O)[C@H](O)[C@H](O)CN=[N+]=[N-])[C@@H](O)CC(=O)C(=O)O,sanitized
18849,T126022,13405-60-2,C13H16O10,332.26,O=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1,sanitized
18850,T85308,66148-15-0,C6HD4NO2,127.13,[2H]c1nc([2H])c(C(=O)O)c([2H])c1[2H],sanitized
18851,TP1013L,70382-26-2,C33H37ClN6O6,649.14,Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)ccc12.Cl,sanitized
18852,T85317,72003-83-9,C10H13N5Na2O9P2,455.17,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O1.[Na+].[Na+],sanitized
18853,T75325,74804-12-9,C10H12Mg2N5O13P3,551.76,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Mg+2].[Mg+2],sanitized
18854,T72754,2485758-50-5,C34H35BrF3N5O2,682.57,NC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)C[C@H]1c1cn(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(Br)cc12,sanitized
18855,T84325,2415653-55-1,C14H8Cl2N4O3S,383.21,O=C(Nc1cc(Cl)cc(Cl)c1)Nc1nc2ccc([N+](=O)[O-])cc2s1,sanitized
18856,TNU0431,101565-95-1,C18H21N5O5,387.39,COc1cccc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,sanitized
18857,TN1769,37744-61-9,C23H24O12,492.43,COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c(O)c3c2=O)cc1O,sanitized
18858,T12174,173531-58-3,C24H34ClN3O9P2,605.94,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)c2c(c1O)CCCC2.O=P(O)(O)O.O=P(O)(O)O,sanitized
18859,T13484,1821-02-9,C5H8O3,116.12,CCCC(=O)C(=O)O,sanitized
18860,T15689,244101-02-8,C27H22BrNO4S,536.44,COc1ccc(Br)cc1S(=O)(=O)NC(=O)/C=C/c1ccccc1Cc1ccc2ccccc2c1,sanitized
18861,T19401,448235-52-7,C12H21N3O3,255.31,C[C@@H]1CC=N[C@H]1C(=O)NCCCC[C@H](N)C(=O)O,sanitized
18862,T11969,2163793-44-8,C20H15BrN2O2S,427.31,NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O,sanitized
18863,T5527,56252-32-5,C19H12O2,272.3,O=C1C(O)=Cc2cccc3ccc(-c4ccccc4)c1c23,sanitized
18864,T23315,193611-67-5,C28H31ClN4O4,523.02,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1OCCN(C)C.Cl,sanitized
18865,T25918,1782-17-8,C20H37NO5,371.51,CCCCCCCCCCCCCCCC(=O)N[C@@H](CC(=O)O)C(=O)O,sanitized
18866,T27592,478911-60-3,C25H27N3O4,433.5,Cc1cc(COc2ccc([C@]3(C)CCN([C@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1,sanitized
18867,T28518,144980-77-8,C21H25ClN2O4S,436.95,Cl.O=C1c2ccccc2S(=O)(=O)N1CCCCNC[C@H]1CCc2ccccc2O1,sanitized
18868,T31088,1256639-86-7,C36H42N4O15,770.74,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,sanitized
18869,T35354,25561-30-2,C8H18F3NOSi2,257.4,C[Si](C)(C)N=C(O[Si](C)(C)C)C(F)(F)F,sanitized
18870,T35785,136560-76-4,C24H45NO3,395.62,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)O,sanitized
18871,T35994,1695533-44-8,C36H35ClN4O4,623.14,CC(C)Oc1ccc(-c2ccccc2)cc1-n1c(CN2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O,sanitized
18872,T36064,247150-73-8,C23H42N2O4,410.59,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CCC(N)=O)C(=O)O,sanitized
18873,T38261,1259330-61-4,C15H8O5,268.22,O=c1occ2c3c(ccc(O)c13)Oc1ccc(O)cc1-2,sanitized
18874,T38779,136623-01-3,C12H11N3O4,261.23,O=C1Nc2c(cc([N+](=O)[O-])c3c2CCCC3)/C1=N/O,sanitized
18875,T22233,173334-57-1,C30H53N3O6,551.76,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,sanitized
18876,T60354,2230475-63-3,C16H23NO,245.36,[H][C@]12CC[C@](c3ccccc3)(C1)[C@@H](O)[C@H]2CN(C)C,sanitized
18877,T78390,109628-27-5,C17H16N2O3S,328.39,COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2ncccc2c1,sanitized
18878,T78392,181530-09-6,C21H22N2O5S,414.48,CCOC(=O)COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2nc(C)ccc2c1,sanitized
18879,T78474,2754428-18-5,C18H22N2O2,298.38,CC(C)CC(C)NC1=CC(=O)C(Nc2ccccc2)=CC1=O,sanitized
18880,T81632,360778-55-8,C14H10Cl2O3,297.13,O=C(O)c1cccc(OCc2ccc(Cl)cc2Cl)c1,sanitized
18881,T84298,2834106-06-6,C21H17F4N3O3S,467.44,Cc1cc(F)ccc1Oc1ncc(C(F)(F)F)cc1C(=O)Nc1cccc([S@](C)(=N)=O)c1,sanitized
18882,T77509,2923366-36-1,C27H36N4O3,464.6,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)N(C)C)cc1)n2CCC(C)C,sanitized
18883,T8306,889665-86-5,C20H18ClNO4,371.81,COc1cc2c(cc1OC)-c1cc3ccc4c(c3c[n+]1CC2)OCO4.[Cl-],sanitized
18884,T73018,1704638-35-6,C19H15N3O3S,365.41,O=C(Cn1c(=O)oc2ccccc21)NCc1cncc(-c2ccsc2)c1,sanitized
18885,T77665,1211825-25-0,C23H26F3N3O3,449.47,COc1ccc(C2CCCN2C(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)cc1,sanitized
18886,T85311,1563260-97-8,C20H15NO2,301.34,Cn1cc(C=CC(=O)c2cc3ccccc3o2)c2ccccc21,sanitized
18887,T85316,1945941-09-2,C26H24FNO5,449.47,COc1cc(/C=C2/C(C)=C(CC(=O)NCc3ccco3)c3cc(F)ccc32)cc(OC)c1O,sanitized
